-0.4107870629095033; 61.70480299944029
-0.389075178535797; 64.86656829291678
-0.3720158408135992; 93.32245593420157
-0.35670120808571704; 146.47963493076895
-0.33789716536920356; 243.50630737431857
-0.3203208780190604; 355.39766803788734
-0.30377848992480794; 483.8004696784992
-0.28671915220261024; 646.6313822925185
-0.26965981448041243; 804.719646966325
-0.2526004767582146; 1056.0799877976751
-0.2355411390360168; 1275.8226756942604
-0.218481801313819; 1525.6021338788742
-0.20316716858593686; 1844.1499871965898
-0.1897910969628499; 2204.9864513145476
-0.1750580325664064; 2546.8523236716537
-0.16265124149571708; 3000.5656432854703
-0.15179529930886393; 3311.648217438036
-0.13768257446595478; 3685.720182381745
-0.12620629272556727; 4137.41787662097
-0.11767662386446831; 4530.860045327903
-0.10914695500336946; 5022.119327801749
-0.09926029336891384; 5511.754296786923
-0.09162236261602086; 5912.902399779858
-0.08636651870640466; 6399.317406143346
-0.08051419445685126; 6671.838990403179
-0.07339562765708907; 7213.079354402278
-0.06583396117623086; 7993.89640319665
-0.0595197907206122; 8352.24862315545
-0.05331639518526754; 9298.538627448732
-0.04788842409184091; 9799.941906905817
-0.04168502855649625; 10624.214118915033
-0.034706208579233566; 11547.607672874728
-0.028502813043888908; 12886.615274661855
-0.021523993066626224; 13952.60444335732
-0.015320597531281566; 15608.104751021405
-0.009663123526107764; 17709.98551494559
-0.002138382018674223; 20769.950073062253
0.0034242232086239; 23327.645051194537
0.011033608116677085; 22918.08873720136
0.015599239061509174; 21757.679180887368
0.023450624564622657; 20338.105630061644
0.029654020099967315; 18792.924872634707
0.035081991193393725; 17329.68595331914
0.042128128237592266; 16185.423984039682
0.04826420670600129; 15486.376787222574
0.055243026683263974; 14484.844199672081
0.061499253334431625; 13372.934733173064
0.06843972814698396; 12746.5230136557
0.07383872733818508; 12103.313981708316
0.08083203326656063; 11336.217604500687
0.08702094285079265; 10860.064437471576
0.09323882433724995; 10358.896842716767
0.0994422198725946; 9838.199266956877
0.10721095024288818; 9502.367675779387
0.11262443538520195; 8987.772422851482
0.12039316575549552; 8492.15721995668
0.1251743817374762; 8276.450511945393
0.13127807984457407; 7834.790119587698
0.13887127457197201; 7508.5324232081875
0.14438786560161798; 7255.063080692067
0.15056228923473713; 6864.654556294874
0.1567656847700818; 6566.755462470712
0.16612872187754957; 6171.28927175975
0.1762092396224848; 5822.045947051203
0.18628975736741982; 5379.794026626234
0.19714569955427286; 5082.983309701165
0.20955249062496217; 4586.893552473393
0.2242855550214058; 4200.455572159652
0.24056946830168546; 3805.2349104751374
0.2576288060238834; 3476.4113199536223
0.27313729486224503; 3143.547696001555
0.2886457837006067; 2853.5435571388334
0.30570512142280437; 2561.080267492296
0.3227644591450023; 2307.4615228798903
0.3398237968672; 2048.8742899491663
0.3556769187908584; 1910.8105388007098
0.3739424723115956; 1699.4992250200594
0.3910018100337933; 1593.580087688606
0.4080611477559912; 1400.7124047865655
0.42356963659435287; 1302.1707198065596
0.44217982320038685; 1158.8373598356447
0.45923916092258454; 1073.469696911794
0.47629849864478246; 965.9696769336042
0.49335783636698016; 918.5431975314605
0.5104171740891781; 823.6902387271803
0.5274765118113758; 736.7416931565858
0.5445358495335737; 657.6975608196844
0.5615951872557714; 621.3372599447102
0.5786545249779693; 578.653428482783
0.59455072603729; 533.4006627199051
0.6127732004223649; 482.2195870317628
0.6298325381445626; 471.15340850459324
0.6468918758667603; 431.63134233614255
0.6639512135889583; 406.33721998833425
0.681010551311156; 341.52103147207526
0.6975529394054085; 328.3470094159238
0.7156461763834969; 305.16073059710106
0.7296038163380223; 305.16073059710106
0.7475031972056316; 289.94473512224795
0.7654456572089026; 235.60189414062552
0.7833665776443428; 235.60189414062552
0.7942225198311961; 235.60189414062552
